Overall Test Number,Algorithm,Map Type,Map Id,Start Point,Goal Point,Test Number,Iteration,Timestep,Num Collision Checks,Batch Size,Cumulative Num Sampled,Current Path Cost,Any Path Found
11106,fmt,maze,22,"[231, 204]","[18, 23]",1,65,5.24,169,1000,1000,-1,False
11107,fmt,maze,22,"[231, 204]","[18, 23]",2,65,4.92,169,1000,1000,-1,False
11108,fmt,maze,22,"[231, 204]","[18, 23]",3,65,4.83,169,1000,1000,-1,False
11109,fmt,maze,22,"[231, 204]","[18, 23]",4,65,4.86,169,1000,1000,-1,False
11110,fmt,maze,23,"[235, 235]","[57, 8]",0,62,4.74,165,1000,1000,-1,False
11111,fmt,maze,23,"[235, 235]","[57, 8]",1,62,4.85,165,1000,1000,-1,False
11112,fmt,maze,23,"[235, 235]","[57, 8]",2,62,4.95,165,1000,1000,-1,False
11113,fmt,maze,23,"[235, 235]","[57, 8]",3,62,4.7,165,1000,1000,-1,False
11114,fmt,maze,23,"[235, 235]","[57, 8]",4,62,4.7,165,1000,1000,-1,False
11115,fmt,maze,24,"[243, 215]","[12, 43]",0,139,10.42,284,1000,1000,-1,False
11116,fmt,maze,24,"[243, 215]","[12, 43]",1,139,9.76,284,1000,1000,-1,False
11117,fmt,maze,24,"[243, 215]","[12, 43]",2,139,10.2,284,1000,1000,-1,False
11118,fmt,maze,24,"[243, 215]","[12, 43]",3,139,10.21,284,1000,1000,-1,False
11119,fmt,maze,24,"[243, 215]","[12, 43]",4,139,10.39,284,1000,1000,-1,False
11120,fmt,maze,25,"[39, 18]","[190, 250]",0,286,22.49,502,1000,1000,-1,False
11121,fmt,maze,25,"[39, 18]","[190, 250]",1,286,22.36,502,1000,1000,-1,False
11122,fmt,maze,25,"[39, 18]","[190, 250]",2,286,22.01,502,1000,1000,-1,False
11123,fmt,maze,25,"[39, 18]","[190, 250]",3,286,22.01,502,1000,1000,-1,False
11124,fmt,maze,25,"[39, 18]","[190, 250]",4,286,21.49,502,1000,1000,-1,False
11125,fmt,multibugtrap,26,"[10, 242]","[171, 14]",0,52,2.91,100,1000,1000,-1,False
11126,fmt,multibugtrap,26,"[10, 242]","[171, 14]",1,52,3.13,100,1000,1000,-1,False
11127,fmt,multibugtrap,26,"[10, 242]","[171, 14]",2,52,3.22,100,1000,1000,-1,False
11128,fmt,multibugtrap,26,"[10, 242]","[171, 14]",3,52,3.49,100,1000,1000,-1,False
11129,fmt,multibugtrap,26,"[10, 242]","[171, 14]",4,52,3.18,100,1000,1000,-1,False
11130,fmt,multibugtrap,27,"[206, 231]","[23, 6]",0,105,15.94,353,1000,1000,307.49,True
11131,fmt,multibugtrap,27,"[206, 231]","[23, 6]",1,105,16.01,353,1000,1000,307.49,True
11132,fmt,multibugtrap,27,"[206, 231]","[23, 6]",2,105,16.69,353,1000,1000,307.49,True
11133,fmt,multibugtrap,27,"[206, 231]","[23, 6]",3,105,15.37,353,1000,1000,307.49,True
11134,fmt,multibugtrap,27,"[206, 231]","[23, 6]",4,105,14.94,353,1000,1000,307.49,True
11135,fmt,multibugtrap,28,"[39, 231]","[224, 17]",0,78,10.27,286,1000,1000,298.56,True
11136,fmt,multibugtrap,28,"[39, 231]","[224, 17]",1,78,10.95,286,1000,1000,298.56,True
11137,fmt,multibugtrap,28,"[39, 231]","[224, 17]",2,78,10.82,286,1000,1000,298.56,True
11138,fmt,multibugtrap,28,"[39, 231]","[224, 17]",3,78,10.66,286,1000,1000,298.56,True
11139,fmt,multibugtrap,28,"[39, 231]","[224, 17]",4,78,11.23,286,1000,1000,298.56,True
11140,fmt,multibugtrap,29,"[6, 17]","[234, 193]",0,295,19.84,674,1000,1000,352.11,True
11141,fmt,multibugtrap,29,"[6, 17]","[234, 193]",1,295,19.4,674,1000,1000,352.11,True
11142,fmt,multibugtrap,29,"[6, 17]","[234, 193]",2,295,20.78,674,1000,1000,352.11,True
11143,fmt,multibugtrap,29,"[6, 17]","[234, 193]",3,295,20.66,674,1000,1000,352.11,True
11144,fmt,multibugtrap,29,"[6, 17]","[234, 193]",4,295,19.98,674,1000,1000,352.11,True
11145,fmt,multibugtrap,30,"[202, 35]","[12, 247]",0,589,35.21,947,1000,1000,367.22,True
11146,fmt,multibugtrap,30,"[202, 35]","[12, 247]",1,589,34.6,947,1000,1000,367.22,True
11147,fmt,multibugtrap,30,"[202, 35]","[12, 247]",2,589,35.27,947,1000,1000,367.22,True
11148,fmt,multibugtrap,30,"[202, 35]","[12, 247]",3,589,34.95,947,1000,1000,367.22,True
11149,fmt,multibugtrap,30,"[202, 35]","[12, 247]",4,589,35.63,947,1000,1000,367.22,True
11150,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",0,104,7.23,300,1000,1000,285.71,True
11151,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",1,104,7.26,300,1000,1000,285.71,True
11152,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",2,104,7.45,300,1000,1000,285.71,True
11153,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",3,104,7.44,300,1000,1000,285.71,True
11154,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",4,104,7.38,300,1000,1000,285.71,True
11155,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",0,119,6.62,312,1000,1000,301.23,True
11156,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",1,119,7.46,312,1000,1000,301.23,True
11157,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",2,119,6.58,312,1000,1000,301.23,True
11158,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",3,119,6.94,312,1000,1000,301.23,True
11159,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",4,119,8.36,312,1000,1000,301.23,True
11160,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",0,392,15.2,542,1000,1000,407.32,True
11161,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",1,392,14.96,542,1000,1000,407.32,True
11162,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",2,392,15.57,542,1000,1000,407.32,True
11163,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",3,392,15.24,542,1000,1000,407.32,True
11164,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",4,392,15.46,542,1000,1000,407.32,True
11165,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",0,242,11.22,395,1000,1000,331.0,True
11166,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",1,242,11.55,395,1000,1000,331.0,True
11167,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",2,242,11.46,395,1000,1000,331.0,True
11168,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",3,242,10.66,395,1000,1000,331.0,True
11169,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",4,242,10.9,395,1000,1000,331.0,True
11170,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",0,246,12.14,466,1000,1000,314.18,True
11171,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",1,246,12.56,466,1000,1000,314.18,True
11172,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",2,246,12.44,466,1000,1000,314.18,True
11173,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",3,246,12.16,466,1000,1000,314.18,True
11174,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",4,246,13.02,466,1000,1000,314.18,True
11175,fmt,bugtrap,36,"[244, 240]","[61, 8]",0,261,14.19,462,1000,1000,339.67,True
11176,fmt,bugtrap,36,"[244, 240]","[61, 8]",1,261,13.27,462,1000,1000,339.67,True
11177,fmt,bugtrap,36,"[244, 240]","[61, 8]",2,261,13.22,462,1000,1000,339.67,True
11178,fmt,bugtrap,36,"[244, 240]","[61, 8]",3,261,13.7,462,1000,1000,339.67,True
11179,fmt,bugtrap,36,"[244, 240]","[61, 8]",4,261,14.31,462,1000,1000,339.67,True
11180,fmt,bugtrap,37,"[37, 24]","[247, 198]",0,103,8.63,327,1000,1000,281.74,True
11181,fmt,bugtrap,37,"[37, 24]","[247, 198]",1,103,8.52,327,1000,1000,281.74,True
11182,fmt,bugtrap,37,"[37, 24]","[247, 198]",2,103,7.35,327,1000,1000,281.74,True
11183,fmt,bugtrap,37,"[37, 24]","[247, 198]",3,103,9.05,327,1000,1000,281.74,True
11184,fmt,bugtrap,37,"[37, 24]","[247, 198]",4,103,8.95,327,1000,1000,281.74,True
11185,fmt,bugtrap,38,"[15, 28]","[220, 219]",0,154,8.92,365,1000,1000,322.59,True
11186,fmt,bugtrap,38,"[15, 28]","[220, 219]",1,154,8.95,365,1000,1000,322.59,True
11187,fmt,bugtrap,38,"[15, 28]","[220, 219]",2,154,9.4,365,1000,1000,322.59,True
11188,fmt,bugtrap,38,"[15, 28]","[220, 219]",3,154,9.08,365,1000,1000,322.59,True
11189,fmt,bugtrap,38,"[15, 28]","[220, 219]",4,154,9.42,365,1000,1000,322.59,True
11190,fmt,bugtrap,39,"[51, 218]","[223, 6]",0,257,13.77,505,1000,1000,312.58,True
11191,fmt,bugtrap,39,"[51, 218]","[223, 6]",1,257,13.02,505,1000,1000,312.58,True
11192,fmt,bugtrap,39,"[51, 218]","[223, 6]",2,257,13.15,505,1000,1000,312.58,True
11193,fmt,bugtrap,39,"[51, 218]","[223, 6]",3,257,13.77,505,1000,1000,312.58,True
11194,fmt,bugtrap,39,"[51, 218]","[223, 6]",4,257,13.49,505,1000,1000,312.58,True
11195,fmt,bugtrap,40,"[236, 9]","[34, 250]",0,61,5.54,274,1000,1000,316.86,True
11196,fmt,bugtrap,40,"[236, 9]","[34, 250]",1,61,6.69,274,1000,1000,316.86,True
11197,fmt,bugtrap,40,"[236, 9]","[34, 250]",2,61,6.23,274,1000,1000,316.86,True
11198,fmt,bugtrap,40,"[236, 9]","[34, 250]",3,61,6.58,274,1000,1000,316.86,True
11199,fmt,bugtrap,40,"[236, 9]","[34, 250]",4,61,6.43,274,1000,1000,316.86,True
11200,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",0,986,33.74,1176,2000,2000,351.35,True
11201,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",1,986,36.97,1176,2000,2000,351.35,True
11202,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",2,986,35.81,1176,2000,2000,351.35,True
11203,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",3,986,34.92,1176,2000,2000,351.35,True
11204,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",4,986,32.07,1176,2000,2000,351.35,True
11205,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",0,492,21.7,797,2000,2000,323.24,True
11206,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",1,492,20.95,797,2000,2000,323.24,True
11207,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",2,492,22.24,797,2000,2000,323.24,True
11208,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",3,492,22.16,797,2000,2000,323.24,True
11209,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",4,492,21.95,797,2000,2000,323.24,True
11210,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",0,642,25.23,911,2000,2000,376.28,True
11211,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",1,642,24.57,911,2000,2000,376.28,True
11212,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",2,642,26.07,911,2000,2000,376.28,True
11213,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",3,642,24.43,911,2000,2000,376.28,True
11214,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",4,642,24.72,911,2000,2000,376.28,True
11215,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",0,501,21.0,746,2000,2000,337.25,True
11216,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",1,501,20.49,746,2000,2000,337.25,True
11217,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",2,501,21.45,746,2000,2000,337.25,True
11218,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",3,501,19.93,746,2000,2000,337.25,True
11219,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",4,501,21.01,746,2000,2000,337.25,True
11220,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",0,277,14.68,636,2000,2000,311.89,True
11221,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",1,277,15.34,636,2000,2000,311.89,True
11222,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",2,277,14.75,636,2000,2000,311.89,True
11223,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",3,277,15.47,636,2000,2000,311.89,True
11224,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",4,277,16.62,636,2000,2000,311.89,True
11225,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",0,1107,56.88,1426,2000,2000,372.77,True
11226,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",1,1107,56.43,1426,2000,2000,372.77,True
11227,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",2,1107,53.93,1426,2000,2000,372.77,True
11228,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",3,1107,54.48,1426,2000,2000,372.77,True
11229,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",4,1107,56.31,1426,2000,2000,372.77,True
11230,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",0,1050,52.38,1357,2000,2000,356.06,True
11231,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",1,1050,53.15,1357,2000,2000,356.06,True
11232,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",2,1050,51.54,1357,2000,2000,356.06,True
11233,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",3,1050,52.65,1357,2000,2000,356.06,True
11234,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",4,1050,51.37,1357,2000,2000,356.06,True
11235,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",0,691,35.79,982,2000,2000,342.65,True
11236,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",1,691,34.37,982,2000,2000,342.65,True
11237,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",2,691,34.93,982,2000,2000,342.65,True
11238,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",3,691,33.74,982,2000,2000,342.65,True
11239,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",4,691,33.83,982,2000,2000,342.65,True
11240,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",0,212,21.19,592,2000,2000,290.59,True
11241,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",1,212,21.18,592,2000,2000,290.59,True
11242,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",2,212,21.7,592,2000,2000,290.59,True
11243,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",3,212,20.03,592,2000,2000,290.59,True
11244,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",4,212,20.65,592,2000,2000,290.59,True
11245,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",0,557,34.11,877,2000,2000,337.42,True
11246,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",1,557,33.62,877,2000,2000,337.42,True
11247,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",2,557,32.67,877,2000,2000,337.42,True
11248,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",3,557,31.68,877,2000,2000,337.42,True
11249,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",4,557,31.68,877,2000,2000,337.42,True
11250,fmt,forest,11,"[225, 11]","[37, 215]",0,233,16.84,537,2000,2000,296.53,True
11251,fmt,forest,11,"[225, 11]","[37, 215]",1,233,15.98,537,2000,2000,296.53,True
11252,fmt,forest,11,"[225, 11]","[37, 215]",2,233,16.32,537,2000,2000,296.53,True
11253,fmt,forest,11,"[225, 11]","[37, 215]",3,233,16.58,537,2000,2000,296.53,True
11254,fmt,forest,11,"[225, 11]","[37, 215]",4,233,15.38,537,2000,2000,296.53,True
11255,fmt,forest,12,"[35, 215]","[232, 14]",0,261,20.5,638,2000,2000,313.42,True
11256,fmt,forest,12,"[35, 215]","[232, 14]",1,261,20.9,638,2000,2000,313.42,True
11257,fmt,forest,12,"[35, 215]","[232, 14]",2,261,20.73,638,2000,2000,313.42,True
11258,fmt,forest,12,"[35, 215]","[232, 14]",3,261,20.09,638,2000,2000,313.42,True
11259,fmt,forest,12,"[35, 215]","[232, 14]",4,261,19.71,638,2000,2000,313.42,True
11260,fmt,forest,13,"[210, 250]","[42, 20]",0,779,40.6,1099,2000,2000,345.63,True
11261,fmt,forest,13,"[210, 250]","[42, 20]",1,779,42.81,1099,2000,2000,345.63,True
11262,fmt,forest,13,"[210, 250]","[42, 20]",2,779,41.69,1099,2000,2000,345.63,True
11263,fmt,forest,13,"[210, 250]","[42, 20]",3,779,42.55,1099,2000,2000,345.63,True
11264,fmt,forest,13,"[210, 250]","[42, 20]",4,779,41.74,1099,2000,2000,345.63,True
11265,fmt,forest,14,"[242, 206]","[36, 30]",0,682,43.29,1032,2000,2000,306.83,True
11266,fmt,forest,14,"[242, 206]","[36, 30]",1,682,43.05,1032,2000,2000,306.83,True
11267,fmt,forest,14,"[242, 206]","[36, 30]",2,682,39.94,1032,2000,2000,306.83,True
11268,fmt,forest,14,"[242, 206]","[36, 30]",3,682,41.0,1032,2000,2000,306.83,True
11269,fmt,forest,14,"[242, 206]","[36, 30]",4,682,41.8,1032,2000,2000,306.83,True
11270,fmt,forest,15,"[247, 9]","[9, 191]",0,163,13.33,448,2000,2000,307.8,True
11271,fmt,forest,15,"[247, 9]","[9, 191]",1,163,13.65,448,2000,2000,307.8,True
11272,fmt,forest,15,"[247, 9]","[9, 191]",2,163,14.13,448,2000,2000,307.8,True
11273,fmt,forest,15,"[247, 9]","[9, 191]",3,163,13.36,448,2000,2000,307.8,True
11274,fmt,forest,15,"[247, 9]","[9, 191]",4,163,13.28,448,2000,2000,307.8,True
11275,fmt,gapsforest,16,"[215, 25]","[38, 236]",0,1403,64.1,1722,2000,2000,578.95,True
11276,fmt,gapsforest,16,"[215, 25]","[38, 236]",1,1403,63.8,1722,2000,2000,578.95,True
11277,fmt,gapsforest,16,"[215, 25]","[38, 236]",2,1403,61.99,1722,2000,2000,578.95,True
11278,fmt,gapsforest,16,"[215, 25]","[38, 236]",3,1403,62.59,1722,2000,2000,578.95,True
11279,fmt,gapsforest,16,"[215, 25]","[38, 236]",4,1403,61.79,1722,2000,2000,578.95,True
11280,fmt,gapsforest,17,"[206, 5]","[42, 246]",0,1184,45.31,1485,2000,2000,510.38,True
11281,fmt,gapsforest,17,"[206, 5]","[42, 246]",1,1184,45.36,1485,2000,2000,510.38,True
11282,fmt,gapsforest,17,"[206, 5]","[42, 246]",2,1184,46.28,1485,2000,2000,510.38,True
11283,fmt,gapsforest,17,"[206, 5]","[42, 246]",3,1184,45.54,1485,2000,2000,510.38,True
11284,fmt,gapsforest,17,"[206, 5]","[42, 246]",4,1184,45.13,1485,2000,2000,510.38,True
11285,fmt,gapsforest,18,"[207, 234]","[8, 16]",0,680,35.08,937,2000,2000,352.61,True
11286,fmt,gapsforest,18,"[207, 234]","[8, 16]",1,680,34.41,937,2000,2000,352.61,True
11287,fmt,gapsforest,18,"[207, 234]","[8, 16]",2,680,36.98,937,2000,2000,352.61,True
11288,fmt,gapsforest,18,"[207, 234]","[8, 16]",3,680,35.93,937,2000,2000,352.61,True
11289,fmt,gapsforest,18,"[207, 234]","[8, 16]",4,680,36.47,937,2000,2000,352.61,True
11290,fmt,gapsforest,19,"[233, 15]","[76, 237]",0,1287,57.28,1514,2000,2000,703.39,True
11291,fmt,gapsforest,19,"[233, 15]","[76, 237]",1,1287,57.64,1514,2000,2000,703.39,True
11292,fmt,gapsforest,19,"[233, 15]","[76, 237]",2,1287,56.43,1514,2000,2000,703.39,True
11293,fmt,gapsforest,19,"[233, 15]","[76, 237]",3,1287,57.12,1514,2000,2000,703.39,True
11294,fmt,gapsforest,19,"[233, 15]","[76, 237]",4,1287,56.79,1514,2000,2000,703.39,True
11295,fmt,gapsforest,20,"[246, 214]","[6, 18]",0,510,27.67,827,2000,2000,346.8,True
11296,fmt,gapsforest,20,"[246, 214]","[6, 18]",1,510,28.35,827,2000,2000,346.8,True
11297,fmt,gapsforest,20,"[246, 214]","[6, 18]",2,510,27.56,827,2000,2000,346.8,True
11298,fmt,gapsforest,20,"[246, 214]","[6, 18]",3,510,27.85,827,2000,2000,346.8,True
11299,fmt,gapsforest,20,"[246, 214]","[6, 18]",4,510,27.41,827,2000,2000,346.8,True
11300,fmt,maze,21,"[219, 250]","[10, 61]",0,321,19.9,380,2000,2000,-1,False
11301,fmt,maze,21,"[219, 250]","[10, 61]",1,321,20.96,380,2000,2000,-1,False
11302,fmt,maze,21,"[219, 250]","[10, 61]",2,321,20.69,380,2000,2000,-1,False
11303,fmt,maze,21,"[219, 250]","[10, 61]",3,321,20.2,380,2000,2000,-1,False
11304,fmt,maze,21,"[219, 250]","[10, 61]",4,321,20.75,380,2000,2000,-1,False
11305,fmt,maze,22,"[231, 204]","[18, 23]",0,116,5.93,169,2000,2000,-1,False
11306,fmt,maze,22,"[231, 204]","[18, 23]",1,116,6.74,169,2000,2000,-1,False
11307,fmt,maze,22,"[231, 204]","[18, 23]",2,116,6.06,169,2000,2000,-1,False
11308,fmt,maze,22,"[231, 204]","[18, 23]",3,116,6.03,169,2000,2000,-1,False
11309,fmt,maze,22,"[231, 204]","[18, 23]",4,116,5.99,169,2000,2000,-1,False
11310,fmt,maze,23,"[235, 235]","[57, 8]",0,111,6.33,193,2000,2000,-1,False
11311,fmt,maze,23,"[235, 235]","[57, 8]",1,111,6.27,193,2000,2000,-1,False
11312,fmt,maze,23,"[235, 235]","[57, 8]",2,111,6.52,193,2000,2000,-1,False
11313,fmt,maze,23,"[235, 235]","[57, 8]",3,111,6.77,193,2000,2000,-1,False
11314,fmt,maze,23,"[235, 235]","[57, 8]",4,111,6.48,193,2000,2000,-1,False
11315,fmt,maze,24,"[243, 215]","[12, 43]",0,253,12.7,343,2000,2000,-1,False
11316,fmt,maze,24,"[243, 215]","[12, 43]",1,253,12.68,343,2000,2000,-1,False
11317,fmt,maze,24,"[243, 215]","[12, 43]",2,253,13.75,343,2000,2000,-1,False
11318,fmt,maze,24,"[243, 215]","[12, 43]",3,253,13.16,343,2000,2000,-1,False
11319,fmt,maze,24,"[243, 215]","[12, 43]",4,253,12.78,343,2000,2000,-1,False
11320,fmt,maze,25,"[39, 18]","[190, 250]",0,578,34.25,792,2000,2000,-1,False
11321,fmt,maze,25,"[39, 18]","[190, 250]",1,578,29.69,792,2000,2000,-1,False
11322,fmt,maze,25,"[39, 18]","[190, 250]",2,578,33.55,792,2000,2000,-1,False
11323,fmt,maze,25,"[39, 18]","[190, 250]",3,578,33.49,792,2000,2000,-1,False
11324,fmt,maze,25,"[39, 18]","[190, 250]",4,578,33.66,792,2000,2000,-1,False
11325,fmt,multibugtrap,26,"[10, 242]","[171, 14]",0,724,46.14,1169,2000,2000,432.25,True
11326,fmt,multibugtrap,26,"[10, 242]","[171, 14]",1,724,46.75,1169,2000,2000,432.25,True
11327,fmt,multibugtrap,26,"[10, 242]","[171, 14]",2,724,46.59,1169,2000,2000,432.25,True
11328,fmt,multibugtrap,26,"[10, 242]","[171, 14]",3,724,45.97,1169,2000,2000,432.25,True
11329,fmt,multibugtrap,26,"[10, 242]","[171, 14]",4,724,46.75,1169,2000,2000,432.25,True
11330,fmt,multibugtrap,27,"[206, 231]","[23, 6]",0,194,22.67,544,2000,2000,308.68,True
11331,fmt,multibugtrap,27,"[206, 231]","[23, 6]",1,194,22.47,544,2000,2000,308.68,True
11332,fmt,multibugtrap,27,"[206, 231]","[23, 6]",2,194,22.36,544,2000,2000,308.68,True
11333,fmt,multibugtrap,27,"[206, 231]","[23, 6]",3,194,22.38,544,2000,2000,308.68,True
11334,fmt,multibugtrap,27,"[206, 231]","[23, 6]",4,194,23.71,544,2000,2000,308.68,True
11335,fmt,multibugtrap,28,"[39, 231]","[224, 17]",0,156,16.1,465,2000,2000,295.63,True
11336,fmt,multibugtrap,28,"[39, 231]","[224, 17]",1,156,15.67,465,2000,2000,295.63,True
11337,fmt,multibugtrap,28,"[39, 231]","[224, 17]",2,156,16.34,465,2000,2000,295.63,True
11338,fmt,multibugtrap,28,"[39, 231]","[224, 17]",3,156,15.13,465,2000,2000,295.63,True
11339,fmt,multibugtrap,28,"[39, 231]","[224, 17]",4,156,16.05,465,2000,2000,295.63,True
11340,fmt,multibugtrap,29,"[6, 17]","[234, 193]",0,541,29.61,947,2000,2000,343.23,True
11341,fmt,multibugtrap,29,"[6, 17]","[234, 193]",1,541,30.02,947,2000,2000,343.23,True
11342,fmt,multibugtrap,29,"[6, 17]","[234, 193]",2,541,29.87,947,2000,2000,343.23,True
11343,fmt,multibugtrap,29,"[6, 17]","[234, 193]",3,541,29.46,947,2000,2000,343.23,True
11344,fmt,multibugtrap,29,"[6, 17]","[234, 193]",4,541,30.8,947,2000,2000,343.23,True
11345,fmt,multibugtrap,30,"[202, 35]","[12, 247]",0,1065,57.09,1560,2000,2000,354.5,True
11346,fmt,multibugtrap,30,"[202, 35]","[12, 247]",1,1065,57.09,1560,2000,2000,354.5,True
11347,fmt,multibugtrap,30,"[202, 35]","[12, 247]",2,1065,55.91,1560,2000,2000,354.5,True
11348,fmt,multibugtrap,30,"[202, 35]","[12, 247]",3,1065,56.51,1560,2000,2000,354.5,True
11349,fmt,multibugtrap,30,"[202, 35]","[12, 247]",4,1065,54.68,1560,2000,2000,354.5,True
11350,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",0,174,12.3,522,2000,2000,284.56,True
11351,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",1,174,12.35,522,2000,2000,284.56,True
11352,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",2,174,11.29,522,2000,2000,284.56,True
11353,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",3,174,11.83,522,2000,2000,284.56,True
11354,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",4,174,12.74,522,2000,2000,284.56,True
11355,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",0,242,14.43,557,2000,2000,300.41,True
11356,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",1,242,14.3,557,2000,2000,300.41,True
11357,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",2,242,13.84,557,2000,2000,300.41,True
11358,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",3,242,13.43,557,2000,2000,300.41,True
11359,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",4,242,13.94,557,2000,2000,300.41,True
11360,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",0,784,28.72,1010,2000,2000,399.54,True
11361,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",1,784,28.76,1010,2000,2000,399.54,True
11362,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",2,784,27.94,1010,2000,2000,399.54,True
11363,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",3,784,27.88,1010,2000,2000,399.54,True
11364,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",4,784,28.73,1010,2000,2000,399.54,True
11365,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",0,263,14.1,541,2000,2000,303.86,True
11366,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",1,263,13.58,541,2000,2000,303.86,True
11367,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",2,263,13.84,541,2000,2000,303.86,True
11368,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",3,263,14.32,541,2000,2000,303.86,True
11369,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",4,263,14.09,541,2000,2000,303.86,True
11370,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",0,450,21.6,838,2000,2000,315.23,True
11371,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",1,450,22.61,838,2000,2000,315.23,True
